all,kall,k,kcr,kli,kpr,knpr,ksd,kst,kap,kfo,knf,kres,kfeed,cereals20,cereals,oilcrops,sugarcrops,bioenergycrops,other_crops,crops_excluding_bioenergy_and_forage,kforest,k_trade,k_notrade,time,t_all,processing20,past,past_all,past_soc,awms,awms_prp,awms_conf,pollutants_all,pollutants,n_pollutants_direct,land,kall_agg1,kall_agg2,npk,attributes,dm_ge_nr,report_it,default_sep18,biogas_dec18,biochar_jan19
so2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pollutants_all,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,land,,,,,,,default_sep18,biogas_dec18,biochar_jan19
past,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,land,,,,,,,default_sep18,biogas_dec18,biochar_jan19
forestry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,land,,,,,,,default_sep18,biogas_dec18,biochar_jan19
primforest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,land,,,,,,,default_sep18,biogas_dec18,biochar_jan19
secdforest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,land,,,,,,,default_sep18,biogas_dec18,biochar_jan19
urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,land,,,,,,,default_sep18,biogas_dec18,biochar_jan19
other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,land,,,,,,,default_sep18,biogas_dec18,biochar_jan19
cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kall_agg2,,,,report_it,default_sep18,biogas_dec18,biochar_jan19
oilcrops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kall_agg2,,,,report_it,default_sep18,biogas_dec18,biochar_jan19
sugarcrops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kall_agg2,,,,report_it,default_sep18,biogas_dec18,biochar_jan19
bioenergycrops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kall_agg1,kall_agg2,,,,report_it,default_sep18,biogas_dec18,biochar_jan19
other_crops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kall_agg2,,,,report_it,default_sep18,biogas_dec18,biochar_jan19
crops_excluding_bioenergy_and_forage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kall_agg1,,,,,report_it,default_sep18,biogas_dec18,biochar_jan19
kall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,report_it,default_sep18,biogas_dec18,biochar_jan19
kcr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
kli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kall_agg1,kall_agg2,,,,report_it,default_sep18,biogas_dec18,biochar_jan19
kpr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
ksd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kall_agg1,kall_agg2,,,,report_it,default_sep18,biogas_dec18,biochar_jan19
kst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
kap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
knf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
kres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kall_agg1,kall_agg2,,,,report_it,default_sep18,biogas_dec18,biochar_jan19
kforest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,report_it,default_sep18,biogas_dec18,biochar_jan19
nr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,npk,attributes,dm_ge_nr,,default_sep18,biogas_dec18,biochar_jan19
p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,npk,attributes,,,default_sep18,biogas_dec18,biochar_jan19
k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,npk,attributes,,,default_sep18,biogas_dec18,biochar_jan19
dm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attributes,dm_ge_nr,,default_sep18,biogas_dec18,biochar_jan19
wm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attributes,,,default_sep18,biogas_dec18,biochar_jan19
ge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attributes,dm_ge_nr,,default_sep18,biogas_dec18,biochar_jan19
c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attributes,,,default_sep18,biogas_dec18,biochar_jan19
y1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
y1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,past_soc,,,,,,,,,,,,,,default_sep18,biogas_dec18,biochar_jan19
